,Name,Author
1950,strat-larmkarte-l_den-tag-abend-nacht-index-strassenverkehr-2017-umweltatlas-atom-0c6aeb8b,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1951,strat-larmkarte-l_n-nacht-index-flugverkehr-2012-ua-atom-1a87837e,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1952,strat-larmkarte-l_n-nacht-index-flugverkehr-2012-umweltatlas-wms-60057d4d,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1953,strat-larmkarte-l_n-nacht-index-flugverkehr-2017-ua-atom-30e40ed4,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1954,strat-larmkarte-l_n-nacht-index-flugverkehr-2017-umweltatlas-atom-f8cf47ca,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1955,strat-larmkarte-l_n-nacht-index-flugverkehr-ber-prognose-2015-ua-atom-4846ec18,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1956,strat-larmkarte-l_n-nacht-index-flugverkehr-ber-prognose-2015-umweltatlas-wms-8e3f854f,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1957,strat-larmkarte-l_n-nacht-index-industrie-und-gewerbe-2012-ua-atom-5637342e,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1958,strat-larmkarte-l_n-nacht-index-industrie-und-gewerbe-2012-umweltatlas-wms-db0f7f80,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1959,strat-larmkarte-l_n-nacht-index-industrie-und-gewerbe-2017-ua-atom-5dd3e93b,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1960,strat-larmkarte-l_n-nacht-index-industrie-und-gewerbe-2017-umweltatlas-atom-57f689ce,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1961,strat-larmkarte-l_n-nacht-index-strassen-u-bahnverkehr-2012-ua-atom-eed14e9b,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1962,strat-larmkarte-l_n-nacht-index-strassen-u-bahnverkehr-2012-umweltatlas-wms-0ca59a16,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1963,strat-larmkarte-l_n-nacht-index-strassen-u-bahnverkehr-2017-ua-atom-91b5e759,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1964,strat-larmkarte-l_n-nacht-index-strassen-u-bahnverkehr-2017-umweltatlas-atom-2f531cbd,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1965,strat-larmkarte-l_n-nacht-index-strassenverkehr-2012-ua-atom-9cd2aa93,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1966,strat-larmkarte-l_n-nacht-index-strassenverkehr-2012-umweltatlas-wms-ec13c7b0,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1967,strat-larmkarte-l_n-nacht-index-strassenverkehr-2017-ua-atom-7def762e,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1968,strat-larmkarte-l_n-nacht-index-strassenverkehr-2017-umweltatlas-atom-1858de22,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1969,stromeinspeisung,"Senatsverwaltung für Wirtschaft, Energie und Betriebe"
1970,stromnetzberlin,FEHLER
1971,strom-und-warmeerzeugung-aus-kwk,Länderarbeitskreis Energiebilanzen
1972,stromverbrauch-e-ladesaulen-je-bezirk,"Senatsverwaltung für Wirtschaft, Energie und Betriebe"
1973,suchraume-zur-erweiterung-der-ladeinfrastruktur-fur-elektroautos-wms-88cbf96d,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1974,summe-anlagen-strom-je-bezirk,"Senatsverwaltung für Wirtschaft, Energie und Betriebe"
1975,summe-austauschbarer-kationen-des-oberbodens-2010-umweltatlas-wms-56d8103d,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1976,summe-austauschbarer-kationen-des-oberbodens-2015-umweltatlas-wms-4bced121,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1977,summe-biomasse-warmeerzeugungsanlagen-je-bezirk,"Senatsverwaltung für Wirtschaft, Energie und Betriebe"
1978,summe-einspeisung-hochspannung-2011-berlin,Stromnetz Berlin GmbH
1979,summe-einspeisung-hochspannung-2012-berlin,Stromnetz Berlin GmbH
1980,summe-einspeisung-hochspannung-2013-berlin,Stromnetz Berlin GmbH
1981,summe-einspeisung-hochspannung-2014-berlin,Stromnetz Berlin GmbH
1982,summe-einspeisung-hochspannung-2015-berlin,Stromnetz Berlin GmbH
1983,summe-einspeisung-hochspannung-2018-berlin,Stromnetz Berlin GmbH
1984,summe-einspeisung-mittelspannung-2011-berlin,Stromnetz Berlin GmbH
1985,summe-einspeisung-mittelspannung-2012-berlin,Stromnetz Berlin GmbH
1986,summe-einspeisung-mittelspannung-2013-berlin,"Einspeisung, Netzeinspeisung, StromNZV_Par._17, Veröffentlichungspflichten_nach_StromNZV, benachbarte_Netze, dezentrale_Erzeugungsanlagen, zeitlicher_Verlauf "
1987,summe-einspeisung-mittelspannung-2014-berlin,Stromnetz Berlin GmbH
1988,summe-einspeisung-mittelspannung-2015-berlin,Stromnetz Berlin GmbH
1989,summe-einspeisung-mittelspannung-2018-berlin,Stromnetz Berlin GmbH
1990,summe-einspeisung-niederspannung-2011-berlin,Stromnetz Berlin GmbH
1991,summe-einspeisung-niederspannung-2012-berlin,Stromnetz Berlin GmbH
1992,summe-einspeisung-niederspannung-2013-berlin,Stromnetz Berlin GmbH
1993,summe-einspeisung-niederspannung-2014-berlin,Stromnetz Berlin GmbH
1994,summe-einspeisung-niederspannung-2018-berlin,Stromnetz Berlin GmbH
1995,summe-geothermie-anlagen,"Senatsverwaltung für Wirtschaft, Energie und Betriebe"
1996,summe-kwk-anlagen-gesamt,"Senatsverwaltung für Wirtschaft, Energie und Betriebe"
1997,summenlast-der-netzverluste-2006-berlin,Stromnetz Berlin GmbH
1998,summenlast-der-netzverluste-2007-berlin,Stromnetz Berlin GmbH
1999,summenlast-der-netzverluste-2008-berlin,Stromnetz Berlin GmbH
2000,summenlast-der-netzverluste-2009-berlin,Stromnetz Berlin GmbH
2001,summenlast-der-netzverluste-2010-berlin,Stromnetz Berlin GmbH
2002,summenlast-der-netzverluste-2011-berlin,Stromnetz Berlin GmbH
2003,summenlast-der-netzverluste-2012-berlin,Stromnetz Berlin GmbH
2004,summenlast-der-netzverluste-2013-berlin,Stromnetz Berlin GmbH
2005,summenlast-der-netzverluste-2014-berlin,Stromnetz Berlin GmbH
2006,summenlast-der-netzverluste-2015-berlin,Stromnetz Berlin GmbH
2007,summenlast-der-netzverluste-2018-berlin,Stromnetz Berlin GmbH
2008,summenlast-fahrplanprognosen-der-slp-kunden-2011-berlin,Stromnetz Berlin GmbH
2009,summenlast-fahrplanprognosen-der-slp-kunden-2012-berlin,Stromnetz Berlin GmbH
2010,summenlast-fahrplanprognosen-der-slp-kunden-2013-berlin,Stromnetz Berlin GmbH
2011,summenlast-fahrplanprognosen-der-slp-kunden-2014-berlin,Stromnetz Berlin GmbH
2012,summenlast-fahrplanprognosen-der-slp-kunden-2015-berlin,Stromnetz Berlin GmbH
2013,summenlast-fahrplanprognosen-der-slp-kunden-2018-berlin,Stromnetz Berlin GmbH
2014,summenlast-nicht-leistungsgemessene-kunden-2011-berlin,Stromnetz Berlin GmbH
2015,summenlast-nicht-leistungsgemessene-kunden-2012-berlin,Stromnetz Berlin GmbH
2016,summenlast-nicht-leistungsgemessene-kunden-2013-berlin,Stromnetz Berlin GmbH
2017,summenlast-nicht-leistungsgemessene-kunden-2014-berlin,Stromnetz Berlin GmbH
2018,summenlast-nicht-leistungsgemessene-kunden-2015-berlin,Stromnetz Berlin GmbH
2019,summenlast-nicht-leistungsgemessene-kunden-2018-berlin,Stromnetz Berlin GmbH
2020,summe-solarthermie-anlagen-in-berlin-je-bezirk,"Senatsverwaltung für Wirtschaft, Energie und Betriebe"
2021,tagesparameterabhangiges-lastprofil-speicherheizung-ab-2013-berlin,Stromnetz Berlin GmbH
2022,tagesparameterabhangiges-lastprofil-warmepumpe-ab-2013-berlin,Stromnetz Berlin GmbH
2023,teilnehmerzahlen-am-religions-und-weltanschauungsunterricht,Senatskanzlei – Kulturelle Angelegenheiten
2024,tempolimits-wms-e7b13688,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
2025,tlp-speicherheizung-2013-berlin,Stromnetz Berlin GmbH
2026,tlp-warmepumpe-2013-berlin,Stromnetz Berlin GmbH
2027,tourismus-im-land-berlin-und-brandenburg,Amt für Statistik Berlin-Brandenburg
2028,trinkbrunnen-im-bezirk-friedrichshain-kreuzberg, Bezirksamt Friedrichshain-Kreuzberg von Berlin - Vermessung
2029,uberblick-kulturetat,Senatskanzlei – Kulturelle Angelegenheiten
2030,ubergeordnetes-strassennetz-bestand-wms-ad40f76d,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
2031,uberschwemmungsgebiete-umweltatlas-wfs-7ee351ed,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
2032,uberschwemmungsgebiete-umweltatlas-wms-45f92558,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
2033,ubersicht-der-coworking-spaces-in-berlin,"Senatsverwaltung für Wirtschaft, Energie und Betriebe"
2034,ubersichtskarte-von-berlin-1-50-000-uk50-10-farbig-atom-d6289d36,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2035,ubersichtskarte-von-berlin-1-50-000-uk50-10-farbig-wms-66758c6f,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2036,ubersichtskarte-von-berlin-1-50-000-uk50-4-farbig-atom-8597b80d,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2037,ubersichtskarte-von-berlin-1-50-000-uk50-4-farbig-wms-b3e0606a,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2038,ubersichtskarte-von-berlin-1-50-000-uk50-s-w-kombi-atom-05646ccc,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2039,ubersichtskarte-von-berlin-1-50-000-uk50-s-w-kombi-wms-d872f2c7,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2040,uferbaume-wfs-cdd979d5,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
2041,umsatze-im-verarbeitenden-gewerbe-in-berlin,"Senatsverwaltung für Wirtschaft, Technologie und Forschung"
2042,umsatz-und-beschaftigte-des-einzelhandels-in-berlin-und-brandenburg,Amt für Statistik Berlin-Brandenburg
2043,umweltzone-wfs-9e5414cc,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
2044,umweltzone-wms-2876c390,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
2045,universitaten-in-berlin-und-deutschland,"Senatsverwaltung für Wirtschaft, Energie und Betriebe"
2046,unternehmensregister-im-land-berlin-und-brandenburg,Amt für Statistik Berlin-Brandenburg
2047,vbb-fahrplandaten-via-gtfs,VBB - Verkehrsverbund Berlin-Brandenburg GmbH
2048,verarbeitendes-gewerbe-im-land-berlin-und-brandenburg,Amt für Statistik Berlin-Brandenburg
2049,verbraucherpreisindex-im-land-berlin-und-brandenburg,Amt für Statistik Berlin-Brandenburg
2050,verdiensterhebung-im-land-berlin-und-brandenburg,Amt für Statistik Berlin-Brandenburg
2051,verdunstung-aus-niederschlagen-2005-umweltatlas-wfs-76c9c65a,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2052,verdunstung-aus-niederschlagen-2005-umweltatlas-wms-6b2c419c,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2053,verdunstung-aus-niederschlagen-2012-umweltatlas-wms-4d340e31,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2054,verkehrsbedingte-emissionen-2009-umweltatlas-wms-199de9f4,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
2055,verkehrsbedingte-emissionen-2015-umweltatlas-wfs-dc079298,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
2056,verkehrsbedingte-emissionen-2015-umweltatlas-wms-fe13c70c,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
2057,verkehrsbedingte-luftbelastung-2009-umweltatlas-wms-43f6dd96,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
2058,verkehrsbedingte-luftbelastung-im-strassenraum-2015-umweltatlas-wfs-6d60b435,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
2059,verkehrsbedingte-luftbelastung-im-strassenraum-2015-umweltatlas-wms-7faad8cb,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
2060,verkehrsbedingte-luftbelastung-im-strassenraum-2015-und-2020-umweltatlas-wms-18b34fcb,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
2061,verkehrszellen-teilverkehrszellen-in-berlin-wms-04da2aeb,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
2062,verlauf-der-berliner-mauer-1989-grenzstreifen-wfs-42f21c33,Forum für Geschichte und Gegenwart e.V.
2063,verlauf-der-berliner-mauer-1989-hinterlandmauer-wfs-4fe1981a,Forum für Geschichte und Gegenwart e.V.
2064,verlauf-der-berliner-mauer-1989-polit-grenze-abweichend-vom-mauerverlauf-wfs-9a650b4f,Forum für Geschichte und Gegenwart e.V.
2065,verlauf-der-berliner-mauer-1989-vorderlandmauer-wfs-74e6fbd1,Forum für Geschichte und Gegenwart e.V.
2066,verlauf-der-berliner-mauer-1989-wms-bc24fb23,Forum für Geschichte und Gegenwart e.V.
2067,versiegelung-2001-umweltatlas-wms-c9f044c1,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2068,versiegelung-2005-umweltatlas-wms-8a840420,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2069,versiegelung-2005-unkorrigierte-versiegelungsgrade-rasterdaten-atom-451f714b,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2070,versiegelung-2005-unkorrigierte-versiegelungsgrade-rasterdaten-wms-be3a4571,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2071,versiegelung-2011-umweltatlas-wms-d55d6ced,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2072,versiegelung-2011-unkorrigierte-versiegelungsgrade-rasterdaten-atom-c973b948,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2073,versiegelung-2011-unkorrigierte-versiegelungsgrade-rasterdaten-wms-ecf904b7,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2074,versiegelung-2016-umweltatlas-wms-f29be659,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2075,versiegelung-2016-unkorrigierte-versiegelungsgrade-rasterdaten-atom-7ecffa96,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2076,versorgung-mit-offentlichen-wohnungsnahen-grunanlagen-2016-umweltatlas-wms-c47c201a,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
2077,verteilung-der-arten-im-inspire-datenmodell-fischfauna-wms-b98f1a8b,Fischereiamt Berlin
2078,verwaltungseinheiten-der-berliner-forsten-wfs-cc4e2c96,Berliner Forsten
2079,verwaltungseinheiten-der-berliner-forsten-wms-e4f6fa37,Berliner Forsten
2080,verwaltungseinheiten-im-inspire-datenmodell-wms-e9fce0c7,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2081,volkswirtschaftliche-gesamtrechnungen-in-berlin-und-brandenburg,Amt für Statistik Berlin-Brandenburg
2082,wahlen-in-berlin-2011-abgeordnetenhaus-und-bezirksverordnetenversammlungen-endg-ltiges-ergebnis,Amt für Statistik Berlin-Brandenburg
2083,wahlen-in-berlin-2016-abgeordnetenhaus-und-bezirksverordnetenversammlungen-engueltiges-ergebnis,Amt für Statistik Berlin-Brandenburg
2084,wahllokale-zur-bundestagswahl-2013-in-berlin,Amt für Statistik Berlin-Brandenburg
2085,wanderungssaldo-2013-2014-v-2-wms-f9b18571,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2086,wanderungssaldo-2013-2014-wms-f08eacc4,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2087,wanderungssaldo-von-kindern-unter-6-jahren-2013-2014-v-2-wms-0d55627d,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2088,wanderungssaldo-von-kindern-unter-6-jahren-2013-2014-wms-c9ab5564,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2089,wanderungsvolumen-2013-2014-wms-96e3ae62,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2090,wasserdurchlassigkeit-kf-der-boden-1990-umweltatlas-wms-6ef66349,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
2091,wasserdurchlassigkeit-kf-der-boden-2010-umweltatlas-wms-89edde17,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
2092,wasserhaushalt-2012-umweltatlas-wfs-1f00f27a,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2093,wasser-marsch,Bezirksamt Friedrichshain-Kreuzberg von Berlin - Vermessung
2094,wasserschutzgebiete-2009-wfs-ba6769e8,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2095,wasserschutzgebiete-2009-wms-3100e6cf,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
2096,wasserschutzgebiet-johannisthal-vorlaufige-anordnung-wfs-f4cbc04a,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
2097,wasserschutzgebiet-johannisthal-vorlaufige-anordnung-wms-853ade32,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
2098,wasserversorgung-der-boden-2010-umweltatlas-wms-9131023d,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
2099,wasserversorgung-der-boden-2015-umweltatlas-wms-602a542e,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
2100,web-service-last-und-erzeugung-berlin,Stromnetz Berlin GmbH
2101,wohnatlas-2019-daten-wfs-7b0c59c6,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2102,wohnatlas-berlin-2010-daten-wfs-022b63ec,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2103,wohnatlas-berlin-2011-daten-wfs-bee75509,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2104,wohnatlas-berlin-2012-anteil-sozialmietwohnungen-am-wohnungsbestand-2010-wfs-d7c7b918,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2105,wohnatlas-berlin-angebotsmieten-2008-2009-wms-22ed63bd,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2106,wohnatlas-berlin-angebotsmieten-2009-2010-wms-c77825a4,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2107,wohnatlas-berlin-angebotsmieten-2018-in-eur-m-monatlich-netto-kalt-wms-6d9896b5,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2108,wohnatlas-berlin-anteil-der-einwohner-mit-mind-5-jahriger-wohndauer-2004-2009-wms-c46f1794,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2109,wohnatlas-berlin-anteil-der-einwohner-mit-mind-5-jahriger-wohndauer-2005-2010-wms-74f7ab05,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2110,wohnatlas-berlin-anteil-der-einwohner-mit-mind-einjahriger-wohndauer-2009-wms-b759a84d,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2111,wohnatlas-berlin-anteil-der-einwohner-mit-mind-einjahriger-wohndauer-2010-wms-e88c3c33,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2112,wohnatlas-berlin-anteil-der-leistungsempf-nach-sgb-ii-2017-wms-b76e614f,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2113,wohnatlas-berlin-anteile-der-leistungsempfanger-nach-sozialgesetzbuch-ii-2009-wms-7b6e1053,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2114,wohnatlas-berlin-anteil-einwohner-mit-mind-5-jahriger-wohndauer-31-12-2018-wms-4d633189,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2115,wohnatlas-berlin-anteil-sozialmietwohnungen-am-wohnungsbestand-2010-wms-e67e815d,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2116,wohnatlas-berlin-anteil-sozialmietwohnungen-am-wohnungsbestand-2017-wms-f74a5be9,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2117,wohnatlas-berlin-anteil-stadt-wohnungsbaugesell-am-wohnungsbestand-2008-wms-d8108ece,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2118,wohnatlas-berlin-anteil-stadt-wohnungsbaugesell-am-wohnungsbestand-2017-wms-f6e1d460,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2119,wohnatlas-berlin-belegungsdichte-2009-wms-7bff2728,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2120,wohnatlas-berlin-prozentuale-veranderungen-der-einwohnerzahlen-2004-2009-wms-33939bb9,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2121,wohnatlas-berlin-prozentuale-veranderungen-der-einwohnerzahlen-2005-2010-wms-732b4b17,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2122,wohnatlas-berlin-prozentuale-veranderungen-der-einwohnerzahlen-2013-2018-wms-09f74990,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2123,wohnatlas-berlin-umgewandelte-wohnungen-2004-2009-pro-1-000-wohnungen-wms-902d272a,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2124,wohnatlas-berlin-umgewandelte-wohnungen-2005-2010-pro-1-000-wohnungen-wms-61c258e5,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2125,wohnatlas-berlin-umgewandelte-wohnungen-2009-pro-1-000-wohnungen-wms-0bc41e75,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2126,wohnatlas-berlin-umgewandelte-wohnungen-2010-pro-1-000-wohnungen-wms-6454b140,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2127,wohnatlas-berlin-umgewandelte-wohnungen-2012-2017-pro-1-000-wohnungen-wms-f185a9c4,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2128,wohnatlas-berlin-umgewandelte-wohnungen-2017-von-miet-in-eigentumswohnungen-wms-7724eead,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2129,wohnatlas-berlin-veranderung-d-anzahl-d-leistungsempf-nach-sgb-ii-2006-2009-wms-5101e354,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2130,wohnatlas-berlin-veranderung-d-anzahl-d-leistungsempf-nach-sgb-ii-2012-2017-wms-f2bf70ed,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2131,wohnatlas-berlin-wohnungsverkaufe-2004-2009-pro-1-000-wohnungen-wms-264380aa,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2132,wohnatlas-berlin-wohnungsverkaufe-2005-2010-pro-1-000-wohnungen-wms-7592702c,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2133,wohnatlas-berlin-wohnungsverkaufe-2009-pro-1-000-wohnungen-wms-345a36b6,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2134,wohnatlas-berlin-wohnungsverkaufe-2010-pro-1-000-wohnungen-wms-9932b9e8,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
2135,wohnatlas-berlin-wohnungsverkaufe-2012-2017-pro-1-000-wohnungen-wms-82422b76,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
